ВАРИАНТ 6

МЕТОД CТРЕЛЬБ

Itr|    z(0)|    y(0)|             Delta|
   1|  0.00000|  1.97988|  0.020122811198041|
   2|  3.00000|  2.04027|  0.040274270010797|
   3|  1.50000|  2.01006|  0.010064990038878|
   4|  0.75000|  1.99497|  0.005031599240759|
   5|  1.12500|  2.00252|  0.002516023664032|
   6|  0.93750|  1.99874|  0.001257955778849|
   7|  1.03125|  2.00063|  0.000628991951872|
   8|  0.98438|  1.99969|  0.000314492412042|
   9|  1.00781|  2.00016|  0.000157247145388|
  10|  0.99609|  1.99992|  7.86232894718e-05|
  11|  1.00195|  2.00004|  3.93117639237e-05|
  12|  0.99902|  1.99998|  1.96558037850e-05|
  13|  1.00049|  2.00001|  9.82796982196e-06|
  14|  0.99976|  2.00000|  4.91391954283e-06|
  15|  1.00012|  2.00000|  2.45702449408e-06|
  16|  0.99994|  2.00000|  1.22844768624e-06|
  17|  1.00003|  2.00000|  6.14288364620e-07|

Максимальная по модулю погрешность: 0.04027427001

       x|    y(x)|     Yпр|    z(x)|            Delta|
  0.117|  2.33301189952462e-05  |   0.00000|  0.07622|  0.15192|  0.22658|  0.29973|  0.37098|  0.43998|  0.50648|  0.57034|  0.63148|  0.68998|  0.74598|  0.79973|  0.85158|  0.90192|  0.95122|  1.00000|
  0.122|  2.52804449134558e-05  |   0.00000|  0.07679|  0.15304|  0.22821|  0.30181|  0.37342|  0.44269|  0.50936|  0.57327|  0.63436|  0.69269|  0.74842|  0.80181|  0.85321|  0.90304|  0.95179|  1.00000|
  0.127|  2.73026361307105e-05  |   0.00000|  0.07737|  0.15416|  0.22983|  0.30388|  0.37586|  0.44540|  0.51224|  0.57620|  0.63724|  0.69540|  0.75086|  0.80388|  0.85483|  0.90416|  0.95237|  1.00000|
  0.132|  2.93960022113016e-05  |   0.00000|  0.07794|  0.15528|  0.23146|  0.30595|  0.37829|  0.44811|  0.51511|  0.57913|  0.64011|  0.69811|  0.75329|  0.80595|  0.85646|  0.90528|  0.95294|  1.00000|
  0.137|  3.15598593526589e-05  |   0.00000|  0.07851|  0.15640|  0.23309|  0.30803|  0.38073|  0.45082|  0.51799|  0.58206|  0.64299|  0.70082|  0.75573|  0.80803|  0.85809|  0.90640|  0.95351|  1.00000|
  0.142|  3.37935303217352e-05  |   0.00000|  0.07908|  0.15753|  0.23472|  0.31010|  0.38317|  0.45352|  0.52086|  0.58499|  0.64586|  0.70352|  0.75817|  0.81010|  0.85972|  0.90753|  0.95408|  1.00000|
  0.146|  3.60963443920559e-05  |   0.00000|  0.07965|  0.15865|  0.23635|  0.31217|  0.38561|  0.45623|  0.52374|  0.58793|  0.64874|  0.70623|  0.76061|  0.81217|  0.86135|  0.90865|  0.95465|  1.00000|
  0.151|  3.84676372809922e-05  |   0.00000|  0.08023|  0.15977|  0.23798|  0.31425|  0.38805|  0.45894|  0.52661|  0.59086|  0.65161|  0.70894|  0.76305|  0.81425|  0.86298|  0.90977|  0.95523|  1.00000|
  0.156|  4.09067510878103e-05  |   0.00000|  0.08080|  0.16089|  0.23961|  0.31632|  0.39048|  0.46165|  0.52949|  0.59379|  0.65449|  0.71165|  0.76548|  0.81632|  0.86461|  0.91089|  0.95580|  1.00000|
  0.161|  4.34130342326089e-05  |   0.00000|  0.08137|  0.16201|  0.24124|  0.31839|  0.39292|  0.46436|  0.53236|  0.59672|  0.65736|  0.71436|  0.76792|  0.81839|  0.86624|  0.91201|  0.95637|  1.00000|
  0.166|  4.59858413954795e-05  |   0.00000|  0.08194|  0.16314|  0.24287|  0.32047|  0.39536|  0.46707|  0.53524|  0.59966|  0.66024|  0.71707|  0.77036|  0.82047|  0.86787|  0.91314|  0.95694|  1.00000|
  0.171|  4.86245334559987e-05  |   0.00000|  0.08251|  0.16426|  0.24449|  0.32254|  0.39780|  0.46978|  0.53812|  0.60259|  0.66312|  0.71978|  0.77280|  0.82254|  0.86949|  0.91426|  0.95751|  1.00000|
  0.176|  5.13284774344980e-05  |   0.00000|  0.08309|  0.16538|  0.24612|  0.32461|  0.40024|  0.47249|  0.54099|  0.60552|  0.66599|  0.72249|  0.77524|  0.82461|  0.87112|  0.91538|  0.95809|  1.00000|
  0.181|  5.40970464321111e-05  |   0.00000|  0.08366|  0.16650|  0.24775|  0.32669|  0.40267|  0.47520|  0.54387|  0.60845|  0.66887|  0.72520|  0.77767|  0.82669|  0.87275|  0.91650|  0.95866|  1.00000|
  0.186|  5.69296195731539e-05  |   0.00000|  0.08423|  0.16763|  0.24938|  0.32876|  0.40511|  0.47791|  0.54674|  0.61139|  0.67174|  0.72791|  0.78011|  0.82876|  0.87438|  0.91763|  0.95923|  1.00000|
  0.190|  5.98255819468374e-05  |   0.00000|  0.08480|  0.16875|  0.25101|  0.33083|  0.40755|  0.48062|  0.54962|  0.61432|  0.67462|  0.73062|  0.78255|  0.83083|  0.87601|  0.91875|  0.95980|  1.00000|
  0.195|  6.27843245498694e-05  |   0.00000|  0.08537|  0.16987|  0.25264|  0.33291|  0.40999|  0.48333|  0.55250|  0.61725|  0.67750|  0.73333|  0.78499|  0.83291|  0.87764|  0.91987|  0.96037|  1.00000|
  0.200|  6.58052442301660e-05  |   0.00000|  0.08595|  0.17099|  0.25427|  0.33498|  0.41243|  0.48603|  0.55537|  0.62018|  0.68037|  0.73603|  0.78743|  0.83498|  0.87927|  0.92099|  0.96095|  1.00000|
  0.205|  6.88877436300084e-05  |   0.00000|  0.08652|  0.17211|  0.25590|  0.33706|  0.41487|  0.48874|  0.55825|  0.62312|  0.68325|  0.73874|  0.78987|  0.83706|  0.88090|  0.92211|  0.96152|  1.00000|
  0.210|  7.20312311308646e-05  |   0.00000|  0.08709|  0.17324|  0.25753|  0.33913|  0.41731|  0.49145|  0.56113|  0.62605|  0.68613|  0.74145|  0.79231|  0.83913|  0.88253|  0.92324|  0.96209|  1.00000|
  0.215|  7.52351207982116e-05  |   0.00000|  0.08766|  0.17436|  0.25916|  0.34120|  0.41974|  0.49416|  0.56400|  0.62898|  0.68900|  0.74416|  0.79474|  0.84120|  0.88416|  0.92436|  0.96266|  1.00000|
  0.220|  7.84988323266900e-05  |   0.00000|  0.08824|  0.17548|  0.26079|  0.34328|  0.42218|  0.49687|  0.56688|  0.63191|  0.69188|  0.74687|  0.79718|  0.84328|  0.88579|  0.92548|  0.96324|  1.00000|
  0.225|  8.18217909861474e-05  |   0.00000|  0.08881|  0.17660|  0.26242|  0.34535|  0.42462|  0.49958|  0.56976|  0.63485|  0.69476|  0.74958|  0.79962|  0.84535|  0.88742|  0.92660|  0.96381|  1.00000|
  0.229|  8.52034275680147e-05  |   0.00000|  0.08938|  0.17773|  0.26405|  0.34743|  0.42706|  0.50229|  0.57263|  0.63778|  0.69763|  0.75229|  0.80206|  0.84743|  0.88905|  0.92773|  0.96438|  1.00000|
  0.234|  8.86431783324593e-05  |   0.00000|  0.08995|  0.17885|  0.26568|  0.34950|  0.42950|  0.50500|  0.57551|  0.64071|  0.70051|  0.75500|  0.80450|  0.84950|  0.89068|  0.92885|  0.96495|  1.00000|
  0.239|  9.21404849555385e-05  |   0.00000|  0.09052|  0.17997|  0.26731|  0.35157|  0.43194|  0.50771|  0.57839|  0.64365|  0.70339|  0.75771|  0.80694|  0.85157|  0.89231|  0.92997|  0.96552|  1.00000|
  0.244|  9.56947944775743e-05  |   0.00000|  0.09110|  0.18109|  0.26894|  0.35365|  0.43438|  0.51042|  0.58126|  0.64658|  0.70626|  0.76042|  0.80938|  0.85365|  0.89394|  0.93109|  0.96610|  1.00000|
  0.249|  9.93055592509728e-05  |   0.00000|  0.09167|  0.18222|  0.27057|  0.35572|  0.43682|  0.51313|  0.58414|  0.64951|  0.70914|  0.76313|  0.81182|  0.85572|  0.89557|  0.93222|  0.96667|  1.00000|
  0.254|  0.000102972236890042  |   0.00000|  0.09224|  0.18334|  0.27219|  0.35780|  0.43925|  0.51584|  0.58702|  0.65245|  0.71202|  0.76584|  0.81425|  0.85780|  0.89719|  0.93334|  0.96724|  1.00000|
  0.259|  0.000106694290219589  |   0.00000|  0.09281|  0.18446|  0.27382|  0.35987|  0.44169|  0.51855|  0.58989|  0.65538|  0.71489|  0.76855|  0.81669|  0.85987|  0.89882|  0.93446|  0.96781|  1.00000|
  0.264|  0.000110471187225514  |   0.00000|  0.09339|  0.18558|  0.27545|  0.36194|  0.44413|  0.52126|  0.59277|  0.65831|  0.71777|  0.77126|  0.81913|  0.86194|  0.90045|  0.93558|  0.96839|  1.00000|
  0.269|  0.000114302401004962  |   0.00000|  0.09396|  0.18671|  0.27708|  0.36402|  0.44657|  0.52397|  0.59565|  0.66125|  0.72065|  0.77397|  0.82157|  0.86402|  0.90208|  0.93671|  0.96896|  1.00000|
  0.273|  0.000118187409717030  |   0.00000|  0.09453|  0.18783|  0.27871|  0.36609|  0.44901|  0.52668|  0.59853|  0.66418|  0.72353|  0.77668|  0.82401|  0.86609|  0.90371|  0.93783|  0.96953|  1.00000|
  0.278|  0.000122125696534359  |   0.00000|  0.09510|  0.18895|  0.28034|  0.36817|  0.45145|  0.52939|  0.60140|  0.66711|  0.72640|  0.77939|  0.82645|  0.86817|  0.90534|  0.93895|  0.97010|  1.00000|
  0.283|  0.000126116749595284  |   0.00000|  0.09567|  0.19007|  0.28197|  0.37024|  0.45389|  0.53210|  0.60428|  0.67005|  0.72928|  0.78210|  0.82889|  0.87024|  0.90697|  0.94007|  0.97067|  1.00000|
  0.288|  0.000130160061955320  |   0.00000|  0.09625|  0.19120|  0.28360|  0.37232|  0.45633|  0.53481|  0.60716|  0.67298|  0.73216|  0.78481|  0.83133|  0.87232|  0.90860|  0.94120|  0.97125|  1.00000|
  0.293|  0.000134255131540639  |   0.00000|  0.09682|  0.19232|  0.28523|  0.37439|  0.45877|  0.53752|  0.61004|  0.67592|  0.73504|  0.78752|  0.83377|  0.87439|  0.91023|  0.94232|  0.97182|  1.00000|
  0.298|  0.000138401461100890  |   0.00000|  0.09739|  0.19344|  0.28686|  0.37647|  0.46121|  0.54024|  0.61291|  0.67885|  0.73791|  0.79024|  0.83621|  0.87647|  0.91186|  0.94344|  0.97239|  1.00000|
  0.303|  0.000142598558163121  |   0.00000|  0.09796|  0.19457|  0.28849|  0.37854|  0.46365|  0.54295|  0.61579|  0.68178|  0.74079|  0.79295|  0.83865|  0.87854|  0.91349|  0.94457|  0.97296|  1.00000|
  0.308|  0.000146845934985707  |   0.00000|  0.09854|  0.19569|  0.29012|  0.38061|  0.46609|  0.54566|  0.61867|  0.68472|  0.74367|  0.79566|  0.84109|  0.88061|  0.91512|  0.94569|  0.97354|  1.00000|
  0.313|  0.000151143108512941  |   0.00000|  0.09911|  0.19681|  0.29175|  0.38269|  0.46853|  0.54837|  0.62155|  0.68765|  0.74655|  0.79837|  0.84353|  0.88269|  0.91675|  0.94681|  0.97411|  1.00000|
  0.317|  0.000155489600329739  |   0.00000|  0.09968|  0.19793|  0.29338|  0.38476|  0.47097|  0.55108|  0.62442|  0.69059|  0.74942|  0.80108|  0.84597|  0.88476|  0.91838|  0.94793|  0.97468|  1.00000|
  0.322|  0.000159884936617782  |   0.00000|  0.10025|  0.19906|  0.29501|  0.38684|  0.47341|  0.55379|  0.62730|  0.69352|  0.75230|  0.80379|  0.84841|  0.88684|  0.92001|  0.94906|  0.97525|  1.00000|
  0.327|  0.000164328648110557  |   0.00000|  0.10083|  0.20018|  0.29664|  0.38891|  0.47585|  0.55650|  0.63018|  0.69645|  0.75518|  0.80650|  0.85085|  0.88891|  0.92164|  0.95018|  0.97583|  1.00000|
  0.332|  0.000168820270050052  |   0.00000|  0.10140|  0.20130|  0.29827|  0.39099|  0.47828|  0.55921|  0.63306|  0.69939|  0.75806|  0.80921|  0.85328|  0.89099|  0.92327|  0.95130|  0.97640|  1.00000|
  0.337|  0.000173359342143353  |   0.00000|  0.10197|  0.20243|  0.29990|  0.39306|  0.48072|  0.56192|  0.63593|  0.70232|  0.76093|  0.81192|  0.85572|  0.89306|  0.92490|  0.95243|  0.97697|  1.00000|
  0.342|  0.000177945408519786  |   0.00000|  0.10254|  0.20355|  0.30153|  0.39514|  0.48316|  0.56463|  0.63881|  0.70526|  0.76381|  0.81463|  0.85816|  0.89514|  0.92653|  0.95355|  0.97754|  1.00000|
  0.347|  0.000182578017688395  |   0.00000|  0.10312|  0.20467|  0.30316|  0.39721|  0.48560|  0.56734|  0.64169|  0.70819|  0.76669|  0.81734|  0.86060|  0.89721|  0.92816|  0.95467|  0.97812|  1.00000|
  0.352|  0.000187256722495865  |   0.00000|  0.10369|  0.20579|  0.30479|  0.39929|  0.48804|  0.57005|  0.64457|  0.71112|  0.76957|  0.82005|  0.86304|  0.89929|  0.92979|  0.95579|  0.97869|  1.00000|
  0.356|  0.000191981080084780  |   0.00000|  0.10426|  0.20692|  0.30642|  0.40136|  0.49048|  0.57276|  0.64745|  0.71406|  0.77245|  0.82276|  0.86548|  0.90136|  0.93142|  0.95692|  0.97926|  1.00000|
  0.361|  0.000196750651852318  |   0.00000|  0.10483|  0.20804|  0.30806|  0.40344|  0.49292|  0.57548|  0.65032|  0.71699|  0.77532|  0.82548|  0.86792|  0.90344|  0.93306|  0.95804|  0.97983|  1.00000|
  0.366|  0.000201565003409732  |   0.00000|  0.10541|  0.20916|  0.30969|  0.40551|  0.49536|  0.57819|  0.65320|  0.71993|  0.77820|  0.82819|  0.87036|  0.90551|  0.93469|  0.95916|  0.98041|  1.00000|
  0.371|  0.000206423704541492  |   0.00000|  0.10598|  0.21029|  0.31132|  0.40759|  0.49780|  0.58090|  0.65608|  0.72286|  0.78108|  0.83090|  0.87280|  0.90759|  0.93632|  0.96029|  0.98098|  1.00000|
  0.376|  0.000211326329165207  |   0.00000|  0.10655|  0.21141|  0.31295|  0.40966|  0.50024|  0.58361|  0.65896|  0.72580|  0.78396|  0.83361|  0.87524|  0.90966|  0.93795|  0.96141|  0.98155|  1.00000|
  0.381|  0.000216272455292099  |   0.00000|  0.10712|  0.21253|  0.31458|  0.41174|  0.50268|  0.58632|  0.66184|  0.72873|  0.78684|  0.83632|  0.87768|  0.91174|  0.93958|  0.96253|  0.98212|  1.00000|
  0.386|  0.000221261664987482  |   0.00000|  0.10770|  0.21365|  0.31621|  0.41381|  0.50512|  0.58903|  0.66472|  0.73167|  0.78972|  0.83903|  0.88012|  0.91381|  0.94121|  0.96365|  0.98270|  1.00000|
  0.391|  0.000226293544332234  |   0.00000|  0.10827|  0.21478|  0.31784|  0.41589|  0.50756|  0.59174|  0.66759|  0.73460|  0.79259|  0.84174|  0.88256|  0.91589|  0.94284|  0.96478|  0.98327|  1.00000|
  0.396|  0.000231367683383499  |   0.00000|  0.10884|  0.21590|  0.31947|  0.41796|  0.51000|  0.59445|  0.67047|  0.73754|  0.79547|  0.84445|  0.88500|  0.91796|  0.94447|  0.96590|  0.98384|  1.00000|
  0.400|  0.000236483676137156  |   0.00000|  0.10941|  0.21702|  0.32110|  0.42004|  0.51244|  0.59717|  0.67335|  0.74047|  0.79835|  0.84717|  0.88744|  0.92004|  0.94610|  0.96702|  0.98441|  1.00000|
  0.405|  0.000241641120489633  |   0.00000|  0.10999|  0.21815|  0.32273|  0.42211|  0.51488|  0.59988|  0.67623|  0.74341|  0.80123|  0.84988|  0.88988|  0.92211|  0.94773|  0.96815|  0.98499|  1.00000|
  0.410|  0.000246839618200378  |   0.00000|  0.11056|  0.21927|  0.32436|  0.42419|  0.51732|  0.60259|  0.67911|  0.74634|  0.80411|  0.85259|  0.89232|  0.92419|  0.94936|  0.96927|  0.98556|  1.00000|
  0.415|  0.000252078774855224  |   0.00000|  0.11113|  0.22039|  0.32599|  0.42626|  0.51977|  0.60530|  0.68199|  0.74928|  0.80699|  0.85530|  0.89477|  0.92626|  0.95099|  0.97039|  0.98613|  1.00000|
  0.420|  0.000257358199828861  |   0.00000|  0.11170|  0.22152|  0.32762|  0.42834|  0.52221|  0.60801|  0.68486|  0.75221|  0.80986|  0.85801|  0.89721|  0.92834|  0.95262|  0.97152|  0.98670|  1.00000|
  0.425|  0.000262677506249087  |   0.00000|  0.11228|  0.22264|  0.32925|  0.43042|  0.52465|  0.61072|  0.68774|  0.75515|  0.81274|  0.86072|  0.89965|  0.93042|  0.95425|  0.97264|  0.98728|  1.00000|
  0.430|  0.000268036310960618  |   0.00000|  0.11285|  0.22376|  0.33088|  0.43249|  0.52709|  0.61344|  0.69062|  0.75808|  0.81562|  0.86344|  0.90209|  0.93249|  0.95588|  0.97376|  0.98785|  1.00000|
  0.435|  0.000273434234489112  |   0.00000|  0.11342|  0.22489|  0.33251|  0.43457|  0.52953|  0.61615|  0.69350|  0.76102|  0.81850|  0.86615|  0.90453|  0.93457|  0.95751|  0.97489|  0.98842|  1.00000|
  0.439|  0.000278870901005979  |   0.00000|  0.11399|  0.22601|  0.33414|  0.43664|  0.53197|  0.61886|  0.69638|  0.76395|  0.82138|  0.86886|  0.90697|  0.93664|  0.95914|  0.97601|  0.98899|  1.00000|
  0.444|  0.000284345938293407  |   0.00000|  0.11457|  0.22713|  0.33577|  0.43872|  0.53441|  0.62157|  0.69926|  0.76689|  0.82426|  0.87157|  0.90941|  0.93872|  0.96077|  0.97713|  0.98957|  1.00000|
  0.449|  0.000289858977709612  |   0.00000|  0.11514|  0.22826|  0.33740|  0.44079|  0.53685|  0.62428|  0.70214|  0.76982|  0.82714|  0.87428|  0.91185|  0.94079|  0.96240|  0.97826|  0.99014|  1.00000|
  0.454|  0.000295409654154422  |   0.00000|  0.11571|  0.22938|  0.33904|  0.44287|  0.53929|  0.62699|  0.70502|  0.77276|  0.83002|  0.87699|  0.91429|  0.94287|  0.96404|  0.97938|  0.99071|  1.00000|
  0.459|  0.000300997606035414  |   0.00000|  0.11628|  0.23050|  0.34067|  0.44494|  0.54173|  0.62971|  0.70789|  0.77569|  0.83289|  0.87971|  0.91673|  0.94494|  0.96567|  0.98050|  0.99128|  1.00000|
  0.464|  0.000306622475234053  |   0.00000|  0.11686|  0.23163|  0.34230|  0.44702|  0.54417|  0.63242|  0.71077|  0.77863|  0.83577|  0.88242|  0.91917|  0.94702|  0.96730|  0.98163|  0.99186|  1.00000|
  0.469|  0.000312283907072386  |   0.00000|  0.11743|  0.23275|  0.34393|  0.44909|  0.54661|  0.63513|  0.71365|  0.78156|  0.83865|  0.88513|  0.92161|  0.94909|  0.96893|  0.98275|  0.99243|  1.00000|
  0.474|  0.000317981550279955  |   0.00000|  0.11800|  0.23387|  0.34556|  0.45117|  0.54905|  0.63784|  0.71653|  0.78450|  0.84153|  0.88784|  0.92405|  0.95117|  0.97056|  0.98387|  0.99300|  1.00000|
  0.479|  0.000323715056961160  |   0.00000|  0.11858|  0.23500|  0.34719|  0.45325|  0.55149|  0.64055|  0.71941|  0.78743|  0.84441|  0.89055|  0.92649|  0.95325|  0.97219|  0.98500|  0.99358|  1.00000|
  0.483|  0.000329484082562614  |   0.00000|  0.11915|  0.23612|  0.34882|  0.45532|  0.55393|  0.64327|  0.72229|  0.79037|  0.84729|  0.89327|  0.92893|  0.95532|  0.97382|  0.98612|  0.99415|  1.00000|
  0.488|  0.000335288285841395  |   0.00000|  0.11972|  0.23724|  0.35045|  0.45740|  0.55637|  0.64598|  0.72517|  0.79330|  0.85017|  0.89598|  0.93137|  0.95740|  0.97545|  0.98724|  0.99472|  1.00000|
  0.493|  0.000341127328832846  |   0.00000|  0.12029|  0.23837|  0.35208|  0.45947|  0.55881|  0.64869|  0.72805|  0.79624|  0.85305|  0.89869|  0.93381|  0.95947|  0.97708|  0.98837|  0.99529|  1.00000|
  0.498|  0.000347000876819270  |   0.00000|  0.12087|  0.23949|  0.35371|  0.46155|  0.56126|  0.65140|  0.73093|  0.79918|  0.85593|  0.90140|  0.93626|  0.96155|  0.97871|  0.98949|  0.99587|  1.00000|
  0.503|  0.000352908598298840  |   0.00000|  0.12144|  0.24061|  0.35534|  0.46362|  0.56370|  0.65411|  0.73381|  0.80211|  0.85881|  0.90411|  0.93870|  0.96362|  0.98034|  0.99061|  0.99644|  1.00000|
  0.508|  0.000358850164954405  |   0.00000|  0.12201|  0.24174|  0.35697|  0.46570|  0.56614|  0.65683|  0.73668|  0.80505|  0.86168|  0.90683|  0.94114|  0.96570|  0.98197|  0.99174|  0.99701|  1.00000|
  0.513|  0.000364825251623180  |   0.00000|  0.12258|  0.24286|  0.35861|  0.46778|  0.56858|  0.65954|  0.73956|  0.80798|  0.86456|  0.90954|  0.94358|  0.96778|  0.98361|  0.99286|  0.99758|  1.00000|
  0.518|  0.000370833536266435  |   0.00000|  0.12316|  0.24398|  0.36024|  0.46985|  0.57102|  0.66225|  0.74244|  0.81092|  0.86744|  0.91225|  0.94602|  0.96985|  0.98524|  0.99398|  0.99816|  1.00000|
  0.522|  0.000376874699939300  |   0.00000|  0.12373|  0.24511|  0.36187|  0.47193|  0.57346|  0.66496|  0.74532|  0.81385|  0.87032|  0.91496|  0.94846|  0.97193|  0.98687|  0.99511|  0.99873|  1.00000|
  0.527|  0.000382948426761009  |   0.00000|  0.12430|  0.24623|  0.36350|  0.47400|  0.57590|  0.66768|  0.74820|  0.81679|  0.87320|  0.91768|  0.95090|  0.97400|  0.98850|  0.99623|  0.99930|  1.00000|
  0.532|  0.000389054403885702  |   0.00000|  0.12488|  0.24735|  0.36513|  0.47608|  0.57834|  0.67039|  0.75108|  0.81972|  0.87608|  0.92039|  0.95334|  0.97608|  0.99013|  0.99735|  0.99988|  1.00000|
  0.537|  0.000395192321473226  |   0.00000|  0.12545|  0.24848|  0.36676|  0.47816|  0.58078|  0.67310|  0.75396|  0.82266|  0.87896|  0.92310|  0.95578|  0.97816|  0.99176|  0.99848|  1.00045|  1.00000|
  0.542|  0.000401361872659933  |   0.00000|  0.12602|  0.24960|  0.36839|  0.48023|  0.58322|  0.67581|  0.75684|  0.82560|  0.88184|  0.92581|  0.95822|  0.98023|  0.99339|  0.99960|  1.00102|  1.00000|
  0.547|  0.000407562753530377  |   0.00000|  0.12659|  0.25072|  0.37002|  0.48231|  0.58566|  0.67852|  0.75972|  0.82853|  0.88472|  0.92852|  0.96066|  0.98231|  0.99502|  1.00072|  1.00159|  1.00000|
  0.552|  0.000413794663089218  |   0.00000|  0.12717|  0.25185|  0.37165|  0.48438|  0.58811|  0.68124|  0.76260|  0.83147|  0.88760|  0.93124|  0.96311|  0.98438|  0.99665|  1.00185|  1.00217|  1.00000|
  0.557|  0.000420057303232579  |   0.00000|  0.12774|  0.25297|  0.37329|  0.48646|  0.59055|  0.68395|  0.76548|  0.83440|  0.89048|  0.93395|  0.96555|  0.98646|  0.99829|  1.00297|  1.00274|  1.00000|
  0.562|  0.000426350378720741  |   0.00000|  0.12831|  0.25409|  0.37492|  0.48854|  0.59299|  0.68666|  0.76836|  0.83734|  0.89336|  0.93666|  0.96799|  0.98854|  0.99992|  1.00409|  1.00331|  1.00000|
  0.566|  0.000432673597150268  |   0.00000|  0.12888|  0.25522|  0.37655|  0.49061|  0.59543|  0.68937|  0.77124|  0.84028|  0.89624|  0.93937|  0.97043|  0.99061|  1.00155|  1.00522|  1.00388|  1.00000|
  0.571|  0.000439026668927145  |   0.00000|  0.12946|  0.25634|  0.37818|  0.49269|  0.59787|  0.69209|  0.77412|  0.84321|  0.89912|  0.94209|  0.97287|  0.99269|  1.00318|  1.00634|  1.00446|  1.00000|
  0.576|  0.000445409307239575  |   0.00000|  0.13003|  0.25747|  0.37981|  0.49476|  0.60031|  0.69480|  0.77700|  0.84615|  0.90200|  0.94480|  0.97531|  0.99476|  1.00481|  1.00747|  1.00503|  1.00000|
  0.581|  0.000451821228031224  |   0.00000|  0.13060|  0.25859|  0.38144|  0.49684|  0.60275|  0.69751|  0.77988|  0.84908|  0.90488|  0.94751|  0.97775|  0.99684|  1.00644|  1.00859|  1.00560|  1.00000|
  0.586|  0.000458262149974686  |   0.00000|  0.13118|  0.25971|  0.38307|  0.49892|  0.60519|  0.70022|  0.78276|  0.85202|  0.90776|  0.95022|  0.98019|  0.99892|  1.00807|  1.00971|  1.00618|  1.00000|
  0.591|  0.000464731794445505  |   0.00000|  0.13175|  0.26084|  0.38470|  0.50099|  0.60764|  0.70294|  0.78564|  0.85496|  0.91064|  0.95294|  0.98264|  1.00099|  1.00970|  1.01084|  1.00675|  1.00000|
  0.596|  0.000471229885495972  |   0.00000|  0.13232|  0.26196|  0.38633|  0.50307|  0.61008|  0.70565|  0.78852|  0.85789|  0.91352|  0.95565|  0.98508|  1.00307|  1.01133|  1.01196|  1.00732|  1.00000|
  0.601|  0.000477756149829700  |   0.00000|  0.13289|  0.26308|  0.38797|  0.50514|  0.61252|  0.70836|  0.79140|  0.86083|  0.91640|  0.95836|  0.98752|  1.00514|  1.01297|  1.01308|  1.00789|  1.00000|
  0.605|  0.000484310316775649  |   0.00000|  0.13347|  0.26421|  0.38960|  0.50722|  0.61496|  0.71108|  0.79428|  0.86377|  0.91928|  0.96108|  0.98996|  1.00722|  1.01460|  1.01421|  1.00847|  1.00000|
  0.610|  0.000490892118263475  |   0.00000|  0.13404|  0.26533|  0.39123|  0.50930|  0.61740|  0.71379|  0.79716|  0.86670|  0.92216|  0.96379|  0.99240|  1.00930|  1.01623|  1.01533|  1.00904|  1.00000|
  0.615|  0.000497501288798219  |   0.00000|  0.13461|  0.26645|  0.39286|  0.51137|  0.61984|  0.71650|  0.80004|  0.86964|  0.92504|  0.96650|  0.99484|  1.01137|  1.01786|  1.01645|  1.00961|  1.00000|
  0.620|  0.000504137565435547  |   0.00000|  0.13519|  0.26758|  0.39449|  0.51345|  0.62228|  0.71921|  0.80292|  0.87257|  0.92792|  0.96921|  0.99728|  1.01345|  1.01949|  1.01758|  1.01019|  1.00000|
  0.625|  0.000510800687757440  |   0.00000|  0.13576|  0.26870|  0.39612|  0.51553|  0.62473|  0.72193|  0.80580|  0.87551|  0.93080|  0.97193|  0.99973|  1.01553|  1.02112|  1.01870|  1.01076|  1.00000|
  0.630|  0.000517490397847653  |   0.00000|  0.13633|  0.26983|  0.39775|  0.51760|  0.62717|  0.72464|  0.80868|  0.87845|  0.93368|  0.97464|  1.00217|  1.01760|  1.02275|  1.01983|  1.01133|  1.00000|
  0.635|  0.000524206440267960  |   0.00000|  0.13690|  0.27095|  0.39939|  0.51968|  0.62961|  0.72735|  0.81156|  0.88138|  0.93656|  0.97735|  1.00461|  1.01968|  1.02439|  1.02095|  1.01190|  1.00000|
  0.640|  0.000530948562034284  |   0.00000|  0.13748|  0.27207|  0.40102|  0.52176|  0.63205|  0.73007|  0.81444|  0.88432|  0.93944|  0.98007|  1.00705|  1.02176|  1.02602|  1.02207|  1.01248|  1.00000|
  0.645|  0.000537716512592823  |   0.00000|  0.13805|  0.27320|  0.40265|  0.52383|  0.63449|  0.73278|  0.81732|  0.88726|  0.94232|  0.98278|  1.00949|  1.02383|  1.02765|  1.02320|  1.01305|  1.00000|
  0.649|  0.000544510043797186  |   0.00000|  0.13862|  0.27432|  0.40428|  0.52591|  0.63693|  0.73549|  0.82020|  0.89019|  0.94520|  0.98549|  1.01193|  1.02591|  1.02928|  1.02432|  1.01362|  1.00000|
  0.654|  0.000551328909884852  |   0.00000|  0.13920|  0.27544|  0.40591|  0.52798|  0.63938|  0.73820|  0.82308|  0.89313|  0.94808|  0.98820|  1.01438|  1.02798|  1.03091|  1.02544|  1.01420|  1.00000|
  0.659|  0.000558172867454521  |   0.00000|  0.13977|  0.27657|  0.40754|  0.53006|  0.64182|  0.74092|  0.82596|  0.89607|  0.95096|  0.99092|  1.01682|  1.03006|  1.03254|  1.02657|  1.01477|  1.00000|
